"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_signatureAlgorithm","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","SHA384 with RSA","",""
"cert_keySize","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","RSA 3072 bits (exponent is 65537)","",""
"cert_keyUsage","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","65F23A39B4CB85DFFF8B94FD6F37A542","",""
"cert_serialNumberLen","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","16","",""
"cert_fingerprintSHA1","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","90D0EC19DD2A0FB12E83E4AE09837822B7A2CD31","",""
"cert_fingerprintSHA256","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","A2FC11B36E8AC1047B06BF9BF7700D3D4442D3F21477A41579A9F97940D5A435","",""
"cert","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","-----BEGIN CERTIFICATE-----\nMIIHMzCCBZugAwIBAgIQZfI6ObTLhd//i5T9bzelQjANBgkqhkiG9w0BAQwFADBWMQswCQYDVQQGEwJGUjEOMAwGA1UEChMFR2FuZGkxNzA1BgNVBAMTLkdhbmRpIFJTQSBEb21haW4gVmFsaWRhdGlvbiBTZWN1cmUgU2VydmVyIENBIDMwHhcNMjQxMTA0MDAwMDAwWhcNMjUxMTA2MjM1OTU5WjAtMSswKQYDVQQDEyJ3d3cucGFzcy5mb25jdGlvbi1wdWJsaXF1ZS5nb3V2LmZyMIIBojANBgkqhkiG9w0BAQEFAAOCAY8AMIIBigKCAYEAvf86tiocO8vn42Y9VheKvVcD1iz67qqKvlm5aEE6yU4Fmvunh1eBd+xhRdhEda2EQQoSEBvet8JRNjxHG+8xx6VTuqm7XG/w/YT2CKp2cn9ADIQ+S4IxvQd5+p6j4ndKNI8Tp4vTGu9RUCBtBbfVr/hxlRI1LEU1tGVN1BxpQjKwdSaqj831xTb1dH6AuTGzkzHwYm7edpljFyyPlb/sX/lIdfErerwXnp2ZCYyPgRhxDmB7cfacP6VM2ux7z6oTGjfj1uXrQ9ZDkXdmebppDrdeCUgXbXjRmOPN9Nv+lvSf5IYhj2XknSTyFaX+ael8CIumMkquyYMTEPhP8O2Ttj0CEbFDG/UPZqxcM386l6sXGM5S8uiSil3j4ULLyyCjH6/GBB9hO1CR55RwWHUZNa0G1rJnLhsv3RXMn2KS+hX+Cc5XS8MJJcS3fcgsptUaDWAa8oxGhCOlSDD+NtJuoOm8sd5Z/HMKULrVucldBEicdAK4B4PIRlP0kGHaATYrAgMBAAGjggMkMIIDIDAfBgNVHSMEGDAWgBSBEZLeZjKlsFszPWVDhfzUBC3xrjAdBgNVHQ4EFgQUx0SkWqZHyY2kFhY79TltdQLRJp4wDgYDVR0PAQH/BAQDAgWgMAwGA1UdEwEB/wQCMAAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMEkGA1UdIARCMEAwNAYLKwYBBAGyMQECAhowJTAjBggrBgEFBQcCARYXaHR0cHM6Ly9zZWN0aWdvLmNvbS9DUFMwCAYGZ4EMAQIBMIGDBggrBgEFBQcBAQR3MHUwTgYIKwYBBQUHMAKGQmh0dHA6Ly9jcnQuc2VjdGlnby5jb20vR2FuZGlSU0FEb21haW5WYWxpZGF0aW9uU2VjdXJlU2VydmVyQ0EzLmNydDAjBggrBgEFBQcwAYYXaHR0cDovL29jc3Auc2VjdGlnby5jb20wTQYDVR0RBEYwRIIid3d3LnBhc3MuZm9uY3Rpb24tcHVibGlxdWUuZ291di5mcoIecGFzcy5mb25jdGlvbi1wdWJsaXF1ZS5nb3V2LmZyMIIBfwYKKwYBBAHWeQIEAgSCAW8EggFrAWkAdgDd3Mo0ldfhFgXnlTL6x5/4PRxQ39sAOhQSdgosrLvIKgAAAZL4rEhwAAAEAwBHMEUCIALeNKOR6BdspK8mfO9hyyj9exCiBGgL1Mwt9Va/wTI1AiEA2zRH/8rdc/7vfcbNbXy+8oSSsp1Eh/hzlPP0OA54HQ4AdgDM+w9qhXEJZf6Vm1PO6bJ8IumFXA2XjbapflTA/kwNsAAAAZL4rEgwAAAEAwBHMEUCIQC6DrC/tG1R9lXg5cxnR3YED6EVXoe+w1wKxADLokZM4QIgILj6fBjf0oqS8JY6eY4WJ049v52ZMLb7igwIBB23XCUAdwAS8U40vVNyTIQGGcOPP3oT+Oe1YoeInG0wBYTr5YYmOgAAAZL4rEgFAAAEAwBIMEYCIQC6NVLRSeLKY4lhuAFJKP38CPgxdw9Ga+Xb4itfCBcrHwIhAIGkFA3WIQ1hpX15tNUwgXQGpqd3lkKMov3/5ZfV6mlyMA0GCSqGSIb3DQEBDAUAA4IBgQBuEMZhs15nKlH40QSiHagFPaaW9Twfq5z2a/7UUJuOAcoMG34/Fe9Nt1PJd3ieSH7NQ31au9H9G82Bx+aWvkbF/kBsbZaaPfxTqePiuEH7wyuEpOZBpEpgrj/5/cBQpNO1DH3dVGvwLwNC+x1NFi1Y8Sp1LCcxl0/ParNGu6tCAQ/YcVHiq7kEJW1vao2h+ujViCkOfQ1cBDAO3p0MLgNNuCk9qfIici9Gf2AQIuTYc3s5njwQ6JKSFnqvMoq3s7+E5HPAvhSsEY8Csnpx7CBAJTzBn0RO9eubcZH7NUlzIYSvF5nleFfzsQkOeCwZHcOK8xGZCdkIQ+LFYwSBkcIVkbRmmN6wadrjJBBBx360PxUQU6vzEvg8Y0nq9g4l12rVNLtJorr2DMD0qfM5t16ogLOSK7FdP887rhP9hb2L+8bS2tMLf2YsA+1Nthy1C0+ph7z7n0FW1baa1wIp/2ABaPgfRzDUlfFbVWUi7KV/1A9i1Q9yulx7uw1tDsKxXbI=\n-----END CERTIFICATE-----","",""
"cert_commonName","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","www.pass.fonction-publique.gouv.fr","",""
"cert_commonName_wo_SNI","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","imperva.com","",""
"cert_subjectAltName","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","www.pass.fonction-publique.gouv.fr pass.fonction-publique.gouv.fr","",""
"cert_trust","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","passed.","",""
"cert_certificatePolicies_EV","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","no","",""
"cert_expirationStatus","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","340 >= 60 days","",""
"cert_notBefore","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","2024-11-04 00:00","",""
"cert_notAfter","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","2025-11-06 23:59","",""
"cert_extlifeSpan","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","not present","",""
"cert_crlDistributionPoints","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","--","",""
"cert_ocspURL","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","http://ocsp.sectigo.com","",""
"OCSP_stapling","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","offered","",""
"cert_ocspRevoked","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","not revoked","",""
"cert_mustStapleExtension","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","--","",""
"DNS_CAArecord","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","issue=letsencrypt.org, issue=sectigo.com","",""
"certificate_transparency","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","yes (certificate extension)","",""
"certs_countServer","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","2","",""
"certs_list_ordering_problem","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","no","",""
"cert_caIssuers","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","Gandi RSA Domain Validation Secure Server CA 3 (Gandi from FR)","",""
"intermediate_cert <#1>","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","-----BEGIN CERTIFICATE-----\nMIIGXDCCBESgAwIBAgIRAOkH5f+AdSJBCZB9ZyjKABAwDQYJKoZIhvcNAQEMBQAwgYgxCzAJBgNVBAYTAlVTMRMwEQYDVQQIEwpOZXcgSmVyc2V5MRQwEgYDVQQHEwtKZXJzZXkgQ2l0eTEeMBwGA1UEChMVVGhlIFVTRVJUUlVTVCBOZXR3b3JrMS4wLAYDVQQDEyVVU0VSVHJ1c3QgUlNBIENlcnRpZmljYXRpb24gQXV0aG9yaXR5MB4XDTIzMDgwMjAwMDAwMFoXDTMzMDgwMTIzNTk1OVowVjELMAkGA1UEBhMCRlIxDjAMBgNVBAoTBUdhbmRpMTcwNQYDVQQDEy5HYW5kaSBSU0EgRG9tYWluIFZhbGlkYXRpb24gU2VjdXJlIFNlcnZlciBDQSAzMIIBojANBgkqhkiG9w0BAQEFAAOCAY8AMIIBigKCAYEAwrwuXKdKIiD9eu4fsNjLN0mS8HsTdDFyPPB5F5uUd6SJGutc7sqDd3T/p+gnVoAZERvzAz8+OEux1GN1UJ+Gd8s5btXJCbDV5DpvzJOhfztk5JmFKz2XBka+MvDAgiyiZKs3G6yoMk8lEOu6NOsK3X8D1w0E6/C/ROa6Ml0ROnKm7vHGNVTfXTP5IqiNh2JXmp4vD23gemf8nfuI2FngayMNsjm6SwpVYWfT3S8jn5el52FKzwo+uKVZAjNH1ulgWoyO8p+PCsP+CvaEGDId3leSUVhPBBPRsxL42jjqo9aOKREgmrGco39JGf4OImxM8vKxQ9AjDrRTRETB9V9jbRf3v3Tojt3vBBwa3xQelVp9xUWQxo/5dV73g/c7WWAvZ628XUw6k6vn6bY7qWuhehUO02plRLd5zP8nBORCbPmFCI97lZAnDYLprB4e9IgCPJp+0zQDLr9o+eNKtR0a2Txb6nzGahIPi3a7QCH6+Yq4iwYVEQm+e6KBJZOm+YiLAgMBAAGjggFwMIIBbDAfBgNVHSMEGDAWgBRTeb9aqitKz1SA4dibwJ3ysgNmyzAdBgNVHQ4EFgQUgRGS3mYypbBbMz1lQ4X81AQt8a4wDgYDVR0PAQH/BAQDAgGGMBIGA1UdEwEB/wQIMAYBAf8CAQAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMCIGA1UdIAQbMBkwDQYLKwYBBAGyMQECAhowCAYGZ4EMAQIBMFAGA1UdHwRJMEcwRaBDoEGGP2h0dHA6Ly9jcmwudXNlcnRydXN0LmNvbS9VU0VSVHJ1c3RSU0FDZXJ0aWZpY2F0aW9uQXV0aG9yaXR5LmNybDBxBggrBgEFBQcBAQRlMGMwOgYIKwYBBQUHMAKGLmh0dHA6Ly9jcnQudXNlcnRydXN0LmNvbS9VU0VSVHJ1c3RSU0FBQUFDQS5jcnQwJQYIKwYBBQUHMAGGGWh0dHA6Ly9vY3NwLnVzZXJ0cnVzdC5jb20wDQYJKoZIhvcNAQEMBQADggIBADvVncOMStREyA00ZSRUmrkmR3KzAlHVz06X1ydG9EpZz+JTQMWO809buLbDnr6t9z9jVnsDTQnWcMG4qiIkwhJVLxOVXUO+LFSBMskOe1SPBtHwHS42DeZ8QTgbRlW9p/Ey9wIo+MS2tryQ9eaDTkc2FBed/82VjrdsQoeoTyuDdp4tqarixjM/iJMgyEAMCpTkx4EqXJ/z7qgXusacsxMzt6NLv7FYcaKGbwjKqzrRvEk/+ZYnZc5mxnautf0uwRCcOe0kCOh1fd+g6Tyd+cSj6oGcJY/f/Db0sxELpzGqjRkbXan+eMojQfsgIe1n7SVyI5Yxz2RnQQL5ZT5K1mBcucqsTqkk3C7L3hF4hkwC/Otm+badymHQcnbE1Pmz6ymqj2vtwT0mEQzetQdbvv3jc3ey4YcxirAM1ihxtXeINsEP1ndUV/0v+qqmk9iCoIjZQce8vAdziZqBYxO3NiZwTRAtqseiZWLJqQ077fy3ebdjmw6y5U+DhDW2kxF/e+FJnu53DuY5/bE+oUneY770A7BfCuH+6uhEOaMNsn21AHymLr1xlRPQYR0DMgHmsGTqdINcQfot1mlIXr05HQUK0b84CPgEU0zvVQL+j9dc/4rh2sR6rl//tjG01Q+zQKStnR2NlNNrElDUC9IDmvL9JcF20cvOlE4R0lfTXa1k\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","F0104FF17274608F1A18A1E1EABF8E68A51F500A87E2EFA22ECB622763FEF4CF","",""
"intermediate_cert_notBefore <#1>","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","2023-08-02 00:00","",""
"intermediate_cert_notAfter <#1>","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","2033-08-01 23:59","",""
"intermediate_cert_expiration <#1>","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","Gandi RSA Domain Validation Secure Server CA 3 <-- USERTrust RSA Certification Authority","",""
"intermediate_cert_badOCSP","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","1733025350","",""
"HSTS_time","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","includes subdomains","",""
"HSTS_preload","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","domain IS marked for preloading","",""
"HPKP","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","nginx","",""
"banner_application","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","No application banner found","",""
"cookie_count","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","3 at '/'","",""
"cookie_secure","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","All (3) at '/' marked as secure","",""
"cookie_httponly","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","3/3 at '/' marked as HttpOnly","",""
"X-Frame-Options","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","SAMEORIGIN","",""
"X-Content-Type-Options","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","nosniff","",""
"Content-Security-Policy","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","default-src https: 'unsafe-eval' 'unsafe-inline'; object-src https: ; child-src https: platform.twitter.com; img-src https: data:;","",""
"X-XSS-Protection","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","1;mode=block","",""
"Access-Control-Allow-Origin","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","*","",""
"Referrer-Policy","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","same-origin","",""
"Cache-Control","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","max-age=600, public","",""
"banner_reverseproxy","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","--","","CWE-200"
"heartbleed","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","supported","","CWE-310"
"secure_client_renego","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=A2FC11B36E8AC1047B06BF9BF7700D3D4442D3F21477A41579A9F97940D5A435","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_12","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win81","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_winphone81","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_121_ios_122","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_130_osx_10146","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_154_osx_1231","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","No connection","",""
"clientsimulation-java_8u161","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1703","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-go_1178","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_283","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_102e","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","www.pass.fonction-publique.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
